name,rate,term_months,min_amount,can_replenish,currency,payout_mode
Прежде,12.13,12,10000,False,EUR,monthly
Соответствие,21.12,24,10000,False,USD,monthly
Применяться,24.02,12,500000,True,EUR,end
Налоговый,20.02,12,10000,True,EUR,end
Трясти,17.52,24,50000,False,EUR,monthly
Валюта,6.93,60,100000,True,USD,end
Механический,8.15,60,50000,False,USD,end
Сутки,12.71,6,50000,False,RUB,monthly
Табак,15.91,24,10000,True,EUR,monthly
Социалистический,13.33,12,50000,False,EUR,end
Рот,13.94,24,100000,False,USD,end
Бабочка,8.21,24,10000,False,RUB,end
Выраженный,18.69,60,100000,False,USD,end
Дошлый,9.35,24,10000,False,RUB,monthly
Миф,22.68,12,10000,True,EUR,end
Число,23.34,24,50000,False,EUR,end
При,5.68,24,10000,False,EUR,end
Ставить,14.55,36,100000,True,EUR,monthly
Теория,19.57,24,10000,True,EUR,end
Четыре,6.16,36,100000,False,EUR,monthly
Песенка,7.92,12,500000,False,RUB,end
Потянуться,6.94,60,50000,False,RUB,monthly
Мрачно,9.99,12,50000,False,EUR,monthly
Дурацкий,10.89,36,10000,True,USD,monthly
Монета,7.89,24,10000,True,USD,end
Смеяться,22.63,6,10000,True,RUB,end
Порода,21.22,12,500000,True,EUR,end
Болото,17.34,24,500000,True,EUR,end
Низкий,23.84,6,10000,True,RUB,end
Коричневый,19.83,6,50000,True,RUB,monthly
Что,10.51,12,100000,False,USD,end
Роса,13.4,6,100000,True,USD,end
Жидкий,19.1,24,100000,True,USD,end
Грудь,19.02,6,100000,True,EUR,monthly
Отдел,12.94,6,100000,True,RUB,end
Реклама,7.24,12,500000,True,USD,end
Металл,15.38,12,500000,True,USD,monthly
Недостаток,16.6,24,500000,True,RUB,monthly
Трясти,15.87,24,50000,True,USD,end
Хлеб,23.87,60,50000,False,USD,monthly
Выражение,5.49,6,500000,True,EUR,monthly
Отметить,15.46,12,500000,True,EUR,monthly
Конструкция,6.88,24,100000,False,EUR,end
Цепочка,8.15,36,50000,False,RUB,end
Ручей,19.37,24,500000,False,USD,monthly
О,23.1,12,500000,False,RUB,end
Следовательно,11.89,36,100000,False,RUB,monthly
Назначить,11.79,60,10000,True,EUR,end
Валюта,21.72,12,10000,True,RUB,monthly
Следовательно,7.45,24,10000,True,USD,end
Запеть,21.54,24,50000,True,USD,monthly
Очутиться,7.92,24,10000,True,RUB,monthly
Протягивать,21.34,12,100000,False,USD,monthly
Висеть,5.6,60,500000,False,USD,monthly
Невозможно,18.38,12,50000,False,USD,monthly
Граница,19.54,60,50000,False,RUB,monthly
Уронить,15.98,60,500000,False,EUR,end
Коммунизм,15.08,12,50000,False,EUR,monthly
Жить,17.7,6,500000,True,USD,monthly
Пространство,12.82,12,500000,False,USD,end
Сбросить,23.9,24,10000,True,EUR,end
Торопливый,18.54,6,50000,False,RUB,end
Анализ,15.11,12,500000,False,RUB,end
Возбуждение,24.27,36,50000,False,USD,monthly
Неправда,23.89,12,10000,False,RUB,monthly
Секунда,16.13,6,10000,True,EUR,monthly
Намерение,14.46,60,100000,False,EUR,end
Пропадать,21.93,36,10000,True,USD,end
Заплакать,23.85,6,100000,False,EUR,monthly
Запеть,9.74,6,500000,False,USD,monthly
Эффект,20.61,24,50000,False,USD,end
Поколение,6.01,24,10000,False,USD,end
Уронить,10.77,60,500000,False,EUR,monthly
Желание,8.4,24,10000,True,USD,monthly
Плод,23.49,60,10000,True,RUB,monthly
Кпсс,15.83,60,100000,False,USD,monthly
Славный,9.94,6,100000,True,RUB,end
Бетонный,15.29,12,50000,True,RUB,monthly
Еврейский,13.53,12,100000,True,USD,end
Тысяча,10.68,36,50000,False,RUB,monthly
Строительство,10.56,6,100000,True,RUB,end
Поймать,18.12,60,10000,True,USD,end
Академик,20.19,36,10000,False,EUR,monthly
Способ,15.5,6,10000,False,EUR,end
Назначить,20.97,36,500000,False,USD,end
Зеленый,12.3,60,50000,True,EUR,end
Собеседник,11.72,24,10000,False,EUR,end
Медицина,24.21,6,10000,True,USD,end
Основание,16.55,24,500000,False,USD,end
Интеллектуальный,22.55,60,500000,True,USD,monthly
Прежний,19.6,24,10000,False,RUB,end
Выраженный,18.87,6,500000,False,RUB,monthly
Да,19.65,6,10000,True,RUB,end
Увеличиваться,21.29,6,50000,False,USD,end
Вообще,5.13,12,500000,True,USD,monthly
Очко,10.02,12,10000,True,USD,monthly
Соответствие,5.7,24,100000,True,USD,end
Способ,10.34,24,500000,True,RUB,monthly
Выдержать,20.67,36,50000,False,EUR,end
Инструкция,6.52,24,500000,True,EUR,end
Расстройство,22.22,36,50000,True,RUB,monthly
Радость,23.43,12,100000,True,USD,monthly
Жить,7.24,12,10000,True,EUR,monthly
Очутиться,7.75,36,50000,True,RUB,monthly
Вскакивать,24.19,12,50000,True,USD,monthly
Миллиард,24.97,24,10000,False,RUB,monthly
Правление,20.36,60,100000,False,RUB,monthly
Ставить,8.77,24,100000,True,USD,end
Бок,10.4,6,500000,False,EUR,monthly
Спорт,20.5,60,100000,False,EUR,end
Прошептать,6.6,6,10000,True,EUR,monthly
Поздравлять,11.35,12,50000,True,RUB,end
Песня,9.35,24,50000,True,USD,monthly
Полностью,7.85,12,50000,False,EUR,monthly
Пол,8.66,12,50000,False,USD,monthly
Упорно,13.03,36,10000,True,RUB,monthly
Отражение,19.02,60,500000,True,RUB,monthly
Порода,16.95,24,50000,True,USD,end
Недостаток,17.3,60,10000,True,USD,end
Обида,19.88,36,10000,False,EUR,end
Функция,16.36,36,50000,False,EUR,end
Шлем,24.56,6,50000,True,EUR,monthly
Тревога,5.21,24,10000,False,USD,monthly
Сустав,10.82,12,100000,True,EUR,end
Прощение,24.66,24,50000,False,RUB,monthly
Заработать,19.47,12,50000,True,EUR,monthly
Левый,19.37,24,500000,True,EUR,monthly
Сутки,19.0,60,10000,False,RUB,monthly
Ягода,22.23,36,500000,True,RUB,end
Приличный,9.85,24,10000,False,RUB,monthly
Легко,8.57,6,500000,True,USD,end
Другой,23.27,12,500000,False,RUB,monthly
Спешить,5.66,24,100000,True,RUB,end
Редактор,17.2,60,500000,False,RUB,monthly
Пропаганда,15.59,6,100000,False,EUR,end
Виднеться,17.38,60,10000,False,RUB,end
Горький,22.82,12,100000,False,USD,monthly
Медицина,11.01,24,500000,False,USD,end
Танцевать,7.19,24,10000,False,RUB,end
Руководитель,17.06,36,100000,True,EUR,monthly
Пробовать,10.75,36,100000,False,RUB,end
Район,22.16,36,10000,False,RUB,monthly
Изредка,23.37,60,10000,False,RUB,monthly
Забирать,12.9,60,10000,False,EUR,end
Очередной,13.42,60,500000,False,EUR,end
Поговорить,6.36,12,50000,True,USD,end
Упор,14.02,12,50000,False,USD,monthly
Ставить,23.77,6,500000,True,EUR,monthly
Направо,10.38,24,100000,True,USD,end
Советовать,22.66,6,50000,True,RUB,end
Падаль,20.92,36,500000,True,EUR,monthly
Ручей,6.85,36,50000,False,USD,monthly
Песня,16.08,60,100000,False,EUR,monthly
Беспомощный,7.32,60,10000,True,EUR,end
Песня,18.81,12,10000,False,EUR,monthly
Цвет,10.03,24,10000,True,EUR,monthly
Поймать,16.74,60,50000,False,USD,end
Хозяйка,19.18,12,10000,True,EUR,end
Находить,15.37,36,50000,True,EUR,monthly
Рота,9.84,24,50000,True,RUB,end
Оборот,12.53,6,500000,False,USD,monthly
Редактор,23.09,12,500000,False,USD,end
Правление,19.6,12,100000,False,EUR,monthly
Вчера,14.41,36,100000,True,EUR,end
Миф,22.38,6,500000,True,USD,monthly
Научить,8.33,60,10000,False,USD,end
Указанный,23.73,12,500000,True,RUB,end
Возмутиться,6.63,36,100000,True,USD,monthly
Эпоха,16.47,6,10000,False,RUB,monthly
Труп,9.64,60,50000,True,EUR,end
Кидать,6.33,24,50000,False,EUR,monthly
Следовательно,24.53,60,50000,False,RUB,end
Число,7.6,36,10000,False,EUR,end
Сбросить,7.78,36,500000,True,USD,end
Головка,5.81,6,500000,True,EUR,end
Неправда,21.61,36,500000,True,USD,monthly
Механический,5.26,36,500000,True,EUR,end
Спешить,22.65,6,100000,True,EUR,end
Место,9.14,6,500000,True,USD,end
Достоинство,19.54,36,10000,False,EUR,monthly
Постоянный,6.32,24,10000,True,USD,monthly
Указанный,7.46,24,50000,True,EUR,monthly
Командование,14.52,24,500000,False,USD,monthly
Темнеть,11.19,36,100000,False,EUR,monthly
Полюбить,16.22,6,50000,False,RUB,end
Анализ,8.28,36,100000,False,EUR,monthly
Тюрьма,23.79,60,50000,False,USD,end
Радость,20.42,36,50000,False,RUB,end
Растеряться,16.49,12,10000,True,RUB,end
Покинуть,16.97,60,100000,False,RUB,end
Затянуться,9.56,60,500000,False,RUB,end
Тревога,24.39,6,100000,True,RUB,end
Порода,20.17,24,10000,True,EUR,monthly
Задержать,5.27,60,10000,True,RUB,end
Пламя,22.73,24,100000,False,USD,monthly
Конструкция,13.83,6,100000,True,USD,monthly
Князь,7.15,6,100000,True,EUR,end
Бегать,5.54,12,500000,False,RUB,end
Аллея,6.1,12,500000,False,RUB,monthly
Роса,15.99,12,500000,False,EUR,end
Сходить,19.47,12,10000,True,USD,monthly
А,20.51,60,50000,True,USD,end
Новый,19.53,36,100000,False,RUB,end
Точно,5.14,6,100000,True,RUB,end
Еврейский,15.91,6,500000,False,EUR,monthly
Домашний,8.04,6,10000,False,EUR,end
Конференция,7.34,6,50000,False,EUR,end
Провал,18.9,12,50000,False,EUR,monthly
Уточнить,7.66,6,500000,True,RUB,end
Выбирать,24.53,60,100000,True,USD,monthly
Затянуться,9.7,12,500000,True,USD,end
Угроза,10.27,12,50000,True,EUR,end
Природа,18.09,36,50000,True,RUB,monthly
Лапа,17.23,12,500000,False,RUB,end
Командующий,12.47,60,10000,True,EUR,end
Штаб,21.15,36,100000,True,EUR,end
Что,6.83,6,100000,True,RUB,monthly
Страсть,17.62,12,100000,False,EUR,end
Следовательно,9.55,36,50000,False,USD,end
Другой,21.8,6,50000,True,RUB,end
Изредка,20.2,12,50000,False,USD,monthly
Витрина,7.1,60,500000,False,RUB,monthly
Пространство,17.53,36,10000,True,EUR,monthly
Да,6.54,36,50000,False,EUR,monthly
Мимо,14.2,24,500000,False,RUB,end
При,23.73,6,100000,False,USD,end
Роскошный,21.7,6,10000,False,RUB,monthly
Парень,24.84,36,100000,False,EUR,end
Висеть,10.38,60,10000,False,RUB,end
Монета,5.57,12,500000,False,USD,monthly
Пропасть,17.53,60,100000,True,USD,monthly
Поколение,7.83,6,50000,False,RUB,monthly
Актриса,20.79,60,500000,True,USD,end
Ученый,19.47,12,500000,True,RUB,end
Число,11.63,60,100000,True,USD,monthly
Следовательно,17.35,6,50000,False,EUR,monthly
Пропаганда,22.28,6,10000,False,USD,monthly
Исследование,22.22,36,500000,True,USD,end
Сутки,18.64,36,100000,True,RUB,end
Остановить,13.07,6,50000,False,USD,monthly
Ставить,20.61,24,500000,True,USD,end
Разуметься,12.54,36,10000,True,USD,end
Рабочий,22.99,6,10000,False,RUB,end
Пасть,21.01,60,10000,False,EUR,monthly
Вообще,19.43,60,500000,False,USD,end
Цель,9.77,24,500000,True,USD,end
Исполнять,12.98,12,500000,False,EUR,monthly
Коллектив,6.49,24,50000,False,RUB,monthly
Умирать,5.11,6,50000,False,RUB,end
Космос,6.81,36,50000,False,RUB,end
Ныне,5.54,24,50000,False,RUB,monthly
Уничтожение,7.82,36,100000,True,RUB,end
Наткнуться,7.24,12,50000,True,EUR,end
Подробность,10.31,6,50000,True,EUR,end
Ставить,11.22,36,100000,True,USD,end
Находить,5.66,12,100000,False,USD,monthly
Один,23.64,36,10000,True,EUR,end
Командование,5.32,6,500000,True,USD,monthly
Вряд,13.55,60,50000,False,EUR,end
Слать,17.27,60,10000,True,EUR,end
Поставить,11.22,60,10000,True,EUR,end
Актриса,17.87,12,100000,False,USD,monthly
Угроза,21.59,36,50000,False,USD,monthly
Порог,23.9,24,10000,False,EUR,end
Прощение,23.74,6,10000,True,USD,end
Низкий,9.45,24,10000,False,EUR,monthly
Второй,23.04,24,50000,False,EUR,end
Салон,15.56,60,500000,True,EUR,monthly
Бабочка,18.27,6,500000,True,EUR,monthly
Природа,14.0,36,50000,True,RUB,end
Уточнить,22.0,12,10000,True,USD,monthly
Угол,15.03,24,10000,False,USD,monthly
Коммунизм,21.62,24,500000,False,EUR,monthly
Народ,22.21,36,500000,True,USD,monthly
Падаль,16.8,24,50000,True,RUB,end
Привлекать,21.31,12,100000,False,USD,monthly
Выражение,19.85,24,50000,True,EUR,monthly
Мусор,6.92,36,100000,False,USD,monthly
Сомнительный,14.52,24,10000,False,EUR,monthly
Легко,20.44,6,10000,False,USD,end
Выкинуть,17.79,24,100000,False,RUB,end
Потом,12.97,36,50000,True,EUR,monthly
Карман,9.12,24,50000,True,EUR,monthly
Бетонный,18.99,6,500000,True,USD,end
Светило,16.6,24,50000,True,EUR,end
Тесно,11.69,60,50000,True,USD,monthly
Поговорить,14.91,60,50000,True,RUB,end
Пространство,20.53,36,100000,False,EUR,monthly
Встать,7.95,60,10000,False,RUB,monthly
Гулять,6.37,6,100000,True,RUB,monthly
Вскакивать,16.32,60,50000,False,USD,monthly
Поймать,18.32,12,10000,False,EUR,monthly
Тревога,18.43,24,10000,False,EUR,end
Передо,21.69,24,10000,True,RUB,end
Упор,16.01,24,10000,False,USD,end
Беспомощный,17.81,24,50000,True,EUR,monthly
Кузнец,18.38,12,10000,False,USD,monthly
Прелесть,22.01,12,100000,False,USD,end
Угроза,13.04,60,500000,True,EUR,end
Багровый,5.54,6,10000,False,EUR,monthly
Процесс,6.41,12,50000,False,USD,end
Бегать,18.44,36,50000,False,RUB,end
Нож,7.73,24,10000,True,RUB,monthly
Руководитель,18.74,12,100000,False,RUB,end
Умолять,15.4,6,500000,False,USD,end
Носок,17.74,24,10000,False,EUR,monthly
Около,24.31,12,500000,True,EUR,monthly
Коробка,15.97,24,100000,True,USD,monthly
Спорт,21.8,12,10000,False,RUB,monthly
Аж,10.19,24,10000,True,USD,end
Дрогнуть,9.96,60,10000,True,USD,end
Угроза,7.64,6,10000,True,USD,monthly
Полевой,18.35,12,50000,True,USD,monthly
Жить,19.08,6,100000,False,USD,end
Заявление,24.43,60,50000,False,EUR,monthly
Изображать,19.03,12,50000,False,RUB,end
Угроза,6.52,6,50000,False,EUR,end
Штаб,12.68,12,100000,True,USD,end
Зато,13.2,12,10000,False,RUB,monthly
Теория,24.03,36,50000,True,EUR,monthly
Волк,19.09,12,500000,True,RUB,end
Отметить,6.86,12,100000,True,RUB,end
Посвятить,18.39,12,500000,False,USD,monthly
Около,17.76,6,10000,False,RUB,end
Советовать,18.01,12,100000,False,USD,monthly
Князь,17.32,60,10000,False,USD,monthly
Жестокий,24.65,24,500000,False,EUR,end
О,14.13,24,500000,False,EUR,end
Товар,14.86,60,100000,False,USD,monthly
Роскошный,5.21,36,10000,True,EUR,end
Мгновение,9.87,36,500000,True,USD,end
Ломать,16.97,24,500000,False,USD,end
Песня,17.94,12,10000,True,RUB,end
Терапия,12.72,24,500000,True,EUR,end
Место,12.6,36,10000,True,EUR,monthly
Плавно,15.38,24,50000,True,EUR,monthly
Манера,16.15,6,10000,False,EUR,monthly
Настать,12.3,36,500000,True,EUR,monthly
Неправда,21.8,24,10000,True,EUR,monthly
Одиннадцать,9.2,12,50000,False,RUB,monthly
Выбирать,18.84,6,100000,False,EUR,monthly
Рот,14.36,12,100000,True,USD,end
Житель,15.29,24,50000,True,USD,end
Слишком,18.84,12,50000,True,RUB,monthly
Самостоятельно,8.05,6,100000,False,RUB,monthly
Госпожа,12.75,6,50000,False,EUR,monthly
Спалить,9.55,6,50000,False,USD,monthly
Кольцо,10.89,60,10000,False,EUR,monthly
Очутиться,7.14,60,10000,True,EUR,end
Рай,16.14,12,500000,False,RUB,end
Изучить,21.66,12,10000,False,USD,end
Человечек,20.78,36,50000,False,RUB,monthly
Триста,9.74,60,50000,False,RUB,end
Вытаскивать,10.27,60,50000,False,EUR,monthly
Мгновение,8.01,24,10000,True,EUR,end
Демократия,11.98,24,500000,True,RUB,monthly
Решение,13.55,12,100000,False,RUB,end
Опасность,17.06,6,50000,False,USD,monthly
Изредка,23.25,6,50000,False,USD,monthly
Рота,22.35,24,50000,True,RUB,monthly
Деньги,19.24,36,100000,True,USD,monthly
Реклама,24.08,24,50000,True,RUB,monthly
Применяться,16.85,24,10000,False,RUB,end
Тревога,20.1,12,50000,True,EUR,end
Головной,16.04,24,500000,True,USD,monthly
